CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,Email
657671,Female,Yseult Charbonneau,CHOISY-LE-ROI,IL,Ãle-de-France,94600,France,Europe,16/10/1965,,yseult657671@gmail.com
657787,Male,Searlas FrÃ©chette,SARCELLES,IL,Ãle-de-France,95200,France,Europe,10/18/1943,82.0,searlas657787@gmail.com
658090,Male,Daniel Trottier,ALBI,MP,Midi-PyrÃ©nÃ©es,81000,France,Europe,7/29/2001,24.0,daniel658090@gmail.com
658305,Female,Julie LabossiÃ¨re,MARTIGUES,PA,Provence-Alpes-CÃ´te d'Azur,13500,France,Europe,23-02-1947,78.0,julie658305@gmail.com
658552,Female,Claudette MassÃ©,SARREGUEMINES,LO,Lorraine,57200,France,Europe,21-03-1972,53.0,claudette658552@gmail.com
658701,Female,Morgana Achin,NEUILLY-SUR-MARNE,IL,Ãle-de-France,93330,France,Europe,1979-07-08,,morgana658701@gmail.com
658750,Male,Isaac Brunelle,LA TESTE-DE-BUCH,AQ,Aquitaine,33260,France,Europe,6/18/1963,62.0,isaac658750@gmail.com
658759,Male,Millard Gabriaux,TAVERNY,IL,Ãle-de-France,95150,France,Europe,1962-08-06,"""63""",millard658759@gmail.com
658900,Female,Charlotte LabontÃ©,PÃRIGUEUX,AQ,Aquitaine,24000,France,Europe,3/24/1955,70.0,charlotte658900@gmail.com
658999,Female,Aubrey Bilodeau,BORDEAUX,AQ,Aquitaine,33200,France,Europe,1/22/1940,85.0,aubrey658999@gmail.com
659008,Male,Sargent Guay,LA PLAINE-SAINT-DENIS,IL,Ãle-de-France,93210,France,Europe,11/8/1997,28.0,sargent659008@gmail.com
659211,Female,Catherine Lanteigne,COLOMIERS,MP,Midi-PyrÃ©nÃ©es,31770,France,Europe,10/3/1965,60.0,catherine659211@gmail.com
659567,Male,Didier Lachapelle,ANGLET,AQ,Aquitaine,64600,France,Europe,8/8/1946,79.0,didier659567@gmail.com
659827,Male,Royce SÃ©guin,VILLEFRANCHE-SUR-SAÃNE,RA,RhÃ´ne-Alpes,69400,France,Europe,10/25/1961,"""64""",royce659827@gmail.com
659899,Female,Villette Louineaux,VILLENEUVE-SAINT-GEORGES,IL,Ãle-de-France,94190,France,Europe,12/13/1960,65.0,villette659899@gmail.com
659962,Female,Dominique Desilets,COGNAC,PC,Poitou-Charentes,16100,France,Europe,1/7/1989,36.0,dominique659962@gmail.com
660232,Male,SÃ©bastien Compagnon,LYON,RA,RhÃ´ne-Alpes,69001,France,Europe,1935-07-17,90.0,sÃ©bastien660232@gmail.com
660319,Male,Marc Brochu,GRENOBLE,RA,RhÃ´ne-Alpes,38000,France,Europe,1963-05-20,"""62""",marc660319@gmail.com
660527,Male,Vachel Coupart,MONTPELLIER,LN,Languedoc-Roussillon,34080,France,Europe,24-04-1967,58.0,vachel660527@gmail.com
660604,Female,Agate Brunault,MONT-SAINT-AIGNAN,HN,Haute-Normandie,76130,France,Europe,4/12/1955,70.0,agate660604@gmail.com
660924,Female,Antoinette Corbin,GUÃRET,LI,Limousin,23000,France,Europe,26/08/2001,24.0,antoinette660924@gmail.com
660940,Male,Harcourt Allaire,MONTAUBAN,MP,Midi-PyrÃ©nÃ©es,82000,France,Europe,2/9/1977,48.0,harcourt660940@gmail.com
661206,Male,Olivier Courtemanche,SAINT-BENOÃT,GY,Guyane,97470,France,Europe,9/11/1964,61.0,olivier661206@gmail.com
661265,Male,Gauthier Bazin,SAINT-RAPHAÃL,PA,Provence-Alpes-CÃ´te d'Azur,83700,France,Europe,7/4/1948,,gauthier661265@gmail.com
661295,Male,Marsilius Tremblay,LYON,RA,RhÃ´ne-Alpes,69003,France,Europe,7/17/2001,24.0,marsilius661295@gmail.com
661359,Male,Ranger SauvÃ©,LA ROCHELLE,PC,Poitou-Charentes,17000,France,Europe,16-01-1938,87.0,ranger661359@gmail.com
661453,Male,Neville Bordeaux,VÃLIZY-VILLACOUBLAY,IL,Ãle-de-France,78140,France,Europe,30/01/1974,51.0,neville661453@gmail.com
661606,Female,Brice LespÃ©rance,FLEURY-LES-AUBRAIS,CE,Centre,45400,France,Europe,11/14/1955,70.0,brice661606@gmail.com
661620,Male,Marcel Chartier,CERGY,IL,Ãle-de-France,95000,France,Europe,22-01-1943,82.0,marcel661620@gmail.com
661636,Female,Nadine Charpentier,LIMOGES,LI,Limousin,87100,France,Europe,1945-09-22,"""80""",nadine661636@gmail.com
662154,Male,Ray Metivier,BORDEAUX,AQ,Aquitaine,33100,France,Europe,11/20/1951,74.0,ray662154@gmail.com
662571,Male,Arridano Phaneuf,CHOISY-LE-ROI,IL,Ãle-de-France,94600,France,Europe,6/8/1964,61.0,arridano662571@gmail.com
662638,Female,Manon Lang,SAINT-LOUIS,AL,Alsace,68300,France,Europe,07-10-1939,86.0,manon662638@gmail.com
662681,Male,Vincent Parizeau,RUEIL-MALMAISON,IL,Ãle-de-France,92500,France,Europe,7/26/1953,72.0,vincent662681@gmail.com
662816,Female,Garland ChaussÃ©e,MEUDON,IL,Ãle-de-France,92190,France,Europe,1951-10-11,,garland662816@gmail.com
662960,Male,Laurent Quinn,CLICHY-SOUS-BOIS,IL,Ãle-de-France,93390,France,Europe,21-05-1962,63.0,laurent662960@gmail.com
663025,Male,Jesper De La Ronde,ERMONT,IL,Ãle-de-France,95120,France,Europe,9/30/1962,63.0,jesper663025@gmail.com
663202,Male,Charlot Tardif,Paris,IL,Ãle-de-France,75001,France,Europe,11/19/1946,79.0,charlot663202@gmail.com
663278,Female,Sylvie Charette,SOISSONS,PI,Picardie,2200,France,Europe,2/24/1950,75.0,sylvie663278@gmail.com
663613,Female,InÃ¨s Meunier,AIX-EN-PROVENCE,PA,Provence-Alpes-CÃ´te d'Azur,13090,France,Europe,5/16/1959,66.0,inÃ¨s663613@gmail.com
663768,Female,PÃ©nÃ©lope Lacasse,HAGUENAU,AL,Alsace,67500,France,Europe,1965-10-19,"""60""",pÃ©nÃ©lope663768@gmail.com
663778,Female,Melodie Monjeau,NICE,PA,Provence-Alpes-CÃ´te d'Azur,6200,France,Europe,23-12-1963,62.0,melodie663778@gmail.com
663849,Female,Patrice Paquette,PALAISEAU,IL,Ãle-de-France,91120,France,Europe,1953-07-16,72.0,patrice663849@gmail.com
664086,Male,Marmion Garnier,BORDEAUX,AQ,Aquitaine,33000,France,Europe,13-10-1996,29.0,marmion664086@gmail.com
664116,Male,Ernest Perreault,LOMME,NP,Nord-Pas-de-Calais,59160,France,Europe,25/01/1992,33.0,ernest664116@gmail.com
664411,Male,Thiery Allain,MONT-DE-MARSAN,AQ,Aquitaine,40000,France,Europe,3/18/1991,34.0,thiery664411@gmail.com
664438,Male,Dominic Quessy,PONTAULT-COMBAULT,IL,Ãle-de-France,77340,France,Europe,19/09/1992,,dominic664438@gmail.com
664585,Female,Felicienne Arsenault,LANESTER,BR,Bretagne,56600,France,Europe,1/8/1954,71.0,felicienne664585@gmail.com
664632,Male,Guillaume SauvÃ©,LORIENT,BR,Bretagne,56100,France,Europe,8/28/1946,79.0,guillaume664632@gmail.com
664687,Female,Zara Berger,Paris,IL,Ãle-de-France,75017,France,Europe,12/6/1965,60.0,zara664687@gmail.com
664762,Male,Quennel Sylvain,Abbeville,PI,Picardie,80100,France,Europe,2/12/1996,29.0,quennel664762@gmail.com
665222,Female,Laverne Parrot,BOULOGNE-SUR-MER,NP,Nord-Pas-de-Calais,62200,France,Europe,08/07/1961,,laverne665222@gmail.com
665370,Female,Halette Sabourin,LE PUY-EN-VELAY,AU,Auvergne,43000,France,Europe,19/03/1971,"""54""",
665437,Female,Lirienne Deserres,Paris,IL,Ãle-de-France,75116,France,Europe,11/29/1954,71.0,lirienne665437@gmail.com
665472,Male,Burkett Bourassa,TOURS,CE,Centre,37100,France,Europe,12/26/1949,76.0,burkett665472@gmail.com
665776,Female,Mavise Rochefort,CERGY,IL,Ãle-de-France,95000,France,Europe,10/28/1984,41.0,mavise665776@gmail.com
666173,Male,Orson Charron,GARGES-LÃS-GONESSE,IL,Ãle-de-France,95140,France,Europe,12/4/1998,27.0,orson666173@gmail.com
666515,Male,Bellamy Gaillard,ROANNE,RA,RhÃ´ne-Alpes,42300,France,Europe,10/25/1942,83.0,bellamy666515@gmail.com
666608,Male,Eustache L'Anglais,FOUGÃRES,BR,Bretagne,35300,France,Europe,8/18/1937,88.0,eustache666608@gmail.com
666716,Female,Angelique MÃ©thot,FRANCONVILLE-LA-GARENNE,IL,Ãle-de-France,95130,France,Europe,12/18/1956,,
666801,Female,Amitee RhÃ©aume,SEDAN,CA,Champagne-Ardenne,8200,France,Europe,1996-06-19,,amitee666801@gmail.com
666979,Female,Blanchefle Marseau,TORCY,IL,Ãle-de-France,77200,France,Europe,3/14/1985,40.0,blanchefle666979@gmail.com
666994,Male,Rabican Dandonneau,MONTBÃLIARD,FC,Franche-ComtÃ©,25200,France,Europe,11/1/1972,53.0,rabican666994@gmail.com
667014,Female,CÃ©cile Corbeil,LILLE,NP,Nord-Pas-de-Calais,59000,France,Europe,7/21/1942,"""83""",cÃ©cile667014@gmail.com
667069,Female,Maureen De La Vergne,HAGUENAU,AL,Alsace,67500,France,Europe,18/06/1971,54.0,maureen667069@gmail.com
667168,Female,Ãlisabeth Robert,ROUEN,HN,Haute-Normandie,76100,France,Europe,1946-03-26,79.0,Ã©lisabeth667168@gmail.com
667318,Female,Dalmace Duplanty,DREUX,CE,Centre,28100,France,Europe,3/1/1976,49.0,667318_user@invalid_domain
667393,Male,Joseph Thibault,ÃCHIROLLES,RA,RhÃ´ne-Alpes,38130,France,Europe,3/13/1993,32.0,joseph667393@gmail.com
667496,Male,StÃ©phane Fortier,MENDE,LN,Languedoc-Roussillon,48000,France,Europe,3/17/2001,24.0,stÃ©phane667496@gmail.com
667669,Male,Donatien de Brisay,MAUBEUGE,NP,Nord-Pas-de-Calais,59600,France,Europe,7/14/1990,35.0,donatien667669@gmail.com
667725,Female,Raina Morin,MARSEILLE,PA,Provence-Alpes-CÃ´te d'Azur,13001,France,Europe,1976-06-04,49.0,raina667725@gmail.com
667919,Female,Camille Turgeon,HAGUENAU,AL,Alsace,67500,France,Europe,6/19/1952,73.0,camille667919@gmail.com
668117,Male,Merlin Loiseau,LUNEL,LN,Languedoc-Roussillon,34400,France,Europe,11-06-1949,76.0,merlin668117@gmail.com
668140,Female,Aubrette Collin,LES LILAS,IL,Ãle-de-France,93260,France,Europe,22/12/1963,62.0,aubrette668140@gmail.com
668236,Male,Fortun Mouet,RIS-ORANGIS,IL,Ãle-de-France,91130,France,Europe,28-03-1952,73.0,fortun668236@gmail.com
668660,Male,Mayhew Ãmond,MANOSQUE,PA,Provence-Alpes-CÃ´te d'Azur,4100,France,Europe,1967-02-17,,mayhew668660@gmail.com
668718,Female,Paulette RhÃ©aume,MANOSQUE,PA,Provence-Alpes-CÃ´te d'Azur,4100,France,Europe,8/24/1952,73.0,paulette668718@gmail.com
669505,Female,Camille Tanguay,MEAUX,IL,Ãle-de-France,77100,France,Europe,1990-03-09,35.0,camille669505@gmail.com
669524,Female,Denise Aucoin,OZOIR-LA-FERRIÃRE,IL,Ãle-de-France,77330,France,Europe,1976-07-29,49.0,denise669524@gmail.com
669715,Male,Gilbert Jodion,BRUNOY,IL,Ãle-de-France,91800,France,Europe,6/10/1982,43.0,gilbert669715@gmail.com
669726,Male,Donat de Brisay,LIBOURNE,AQ,Aquitaine,33500,France,Europe,05/04/1995,30.0,donat669726@gmail.com
670000,Male,RÃ©my Perillard,Paris,IL,Ãle-de-France,75017,France,Europe,9/16/1936,89.0,rÃ©my670000@gmail.com
670016,Female,Emmanuelle Racine,LANESTER,BR,Bretagne,56600,France,Europe,11/23/1977,48.0,emmanuelle670016@gmail.com
670143,Male,Sennet Laux,BRUAY-LA-BUISSIÃRE,NP,Nord-Pas-de-Calais,62700,France,Europe,20-12-1986,39.0,sennet670143@gmail.com
670551,Male,Ogier Paquin,Paris,IL,Ãle-de-France,75020,France,Europe,18/12/1995,30.0,ogier670551@gmail.com
670613,Male,Chapin Beauchamps,CANNES,PA,Provence-Alpes-CÃ´te d'Azur,6400,France,Europe,9/15/1941,84.0,chapin670613@gmail.com
670666,Female,Baptiste L'Heureux,DUNKERQUE,NP,Nord-Pas-de-Calais,59640,France,Europe,22/11/1995,30.0,baptiste670666@gmail.com
670724,Female,Allyriane Bouchard,LES MUREAUX,IL,Ãle-de-France,78130,France,Europe,6/18/1946,79.0,allyriane670724@gmail.com
670977,Female,Brice Langlais,LA GARENNE-COLOMBES,IL,Ãle-de-France,92250,France,Europe,1993-06-07,"""32""",
670996,Female,Cendrillon DupÃ©rÃ©,SAINT-LÃ,BN,Basse-Normandie,50000,France,Europe,1940-02-13,85.0,
671075,Male,Francis NoÃ«l,COGNAC,PC,Poitou-Charentes,16100,France,Europe,1982-10-09,43.0,
671129,Male,Franck Souplet,FRANCONVILLE-LA-GARENNE,IL,Ãle-de-France,95130,France,Europe,4/10/1987,38.0,franck671129@gmail.com
671305,Female,Leone Davignon,MARSEILLE,PA,Provence-Alpes-CÃ´te d'Azur,13013,France,Europe,12-11-1972,53.0,leone671305@gmail.com
671569,Female,Paulette Villeneuve,VIERZON,CE,Centre,18100,France,Europe,1953-05-13,,paulette671569@gmail.com
671619,Male,Christophe Bonsaint,TAVERNY,IL,Ãle-de-France,95150,France,Europe,1/29/1970,55.0,christophe671619@gmail.com
672129,Female,Cerise Hervieux,SAINT-RAPHAÃL,PA,Provence-Alpes-CÃ´te d'Azur,83700,France,Europe,7/22/1947,78.0,cerise672129@gmail.com
672139,Male,Serge Sarrazin,MENTON,PA,Provence-Alpes-CÃ´te d'Azur,6500,France,Europe,11/07/1949,76.0,serge672139@gmail.com
672148,Male,Grosvenor Perrault,SAINTE-MARIE,MQ,Martinique,97230,France,Europe,18-09-1957,68.0,grosvenor672148@gmail.com
672150,Female,AdÃ¨le Pelland,LES ULIS,IL,Ãle-de-France,91940,France,Europe,4/4/1964,61.0,adÃ¨le672150@gmail.com
672326,Male,Somerville Jodion,DOUAI,NP,Nord-Pas-de-Calais,59500,France,Europe,9/22/1971,54.0,somerville672326@gmail.com
672546,Male,ThÃ©ophile Primeau,AVIGNON,PA,Provence-Alpes-CÃ´te d'Azur,84000,France,Europe,21/09/1964,61.0,
672584,Female,Alice Lafond,PONTOISE,IL,Ãle-de-France,95300,France,Europe,8/27/1951,74.0,alice672584@gmail.com
672856,Female,Leone Chesnay,BÃTHUNE,NP,Nord-Pas-de-Calais,62400,France,Europe,11/21/1959,66.0,leone672856@gmail.com
672896,Female,Crescent Boncoeur,MONTFERMEIL,IL,Ãle-de-France,93370,France,Europe,1937-10-28,88.0,crescent672896@gmail.com
673337,Male,Marlon Audibert,VANNES,BR,Bretagne,56000,France,Europe,25/12/1981,44.0,marlon673337@gmail.com
673346,Female,Julie Tremblay,VERSAILLES,IL,Ãle-de-France,78000,France,Europe,2000-08-22,,julie673346@gmail.com
673348,Male,Desire Morin,OYONNAX,RA,RhÃ´ne-Alpes,1100,France,Europe,3/16/1942,83.0,desire673348@gmail.com
673591,Female,Etoile Laforest,FONTENAY-AUX-ROSES,IL,Ãle-de-France,92260,France,Europe,12/7/1976,"""49""",etoile673591@gmail.com
673770,Male,Alain Martineau,Paris,IL,Ãle-de-France,75003,France,Europe,1/1/1979,47.0,alain673770@gmail.com
674015,Female,Albertine Salois,BAR-LE-DUC,LO,Lorraine,55000,France,Europe,18-01-1963,62.0,albertine674015@gmail.com
674161,Female,Anouk Berie,NICE,PA,Provence-Alpes-CÃ´te d'Azur,6100,France,Europe,16/12/1998,27.0,anouk674161@gmail.com
674223,Female,Anne BÃ©lair,LA COURNEUVE,IL,Ãle-de-France,93120,France,Europe,1966-01-29,59.0,anne674223@gmail.com
674234,Female,Amarante Joly,CHARLEVILLE-MÃZIÃRES,CA,Champagne-Ardenne,8000,France,Europe,15/02/1947,"""78""",amarante674234@gmail.com
674424,Male,Scoville Lamy,SAVIGNY-LE-TEMPLE,IL,Ãle-de-France,77176,France,Europe,1/16/1997,28.0,scoville674424@gmail.com
674468,Female,Berangaria Boncoeur,MARSEILLE,PA,Provence-Alpes-CÃ´te d'Azur,13014,France,Europe,5/11/1946,79.0,berangaria674468@gmail.com
674569,Female,Solaine Boivin,CHÃLONS-EN-CHAMPAGNE,CA,Champagne-Ardenne,51000,France,Europe,5/27/1952,73.0,solaine674569@gmail.com
674984,Male,Nicholas CarriÃ¨re,LYON,RA,RhÃ´ne-Alpes,69005,France,Europe,1941-05-08,,nicholas674984@gmail.com
675045,Female,Rachelle Langlais,CHARTRES,CE,Centre,28000,France,Europe,5/19/1942,83.0,rachelle675045@gmail.com
675240,Female,Luce Fortier,ERMONT,IL,Ãle-de-France,95120,France,Europe,2/7/1991,34.0,luce675240@gmail.com
675324,Female,Mignonette Clavette,VILLEJUIF,IL,Ãle-de-France,94800,France,Europe,10/12/1944,81.0,mignonette675324@gmail.com
675600,Female,Kari Rossignol,DOUAI,NP,Nord-Pas-de-Calais,59500,France,Europe,8/23/1994,,kari675600@gmail.com
675714,Male,Martin GrandprÃ©,BONDY,IL,Ãle-de-France,93140,France,Europe,11/27/1967,58.0,martin675714@gmail.com
675720,Male,Javier Trottier,LE TAMPON,GY,Guyane,97430,France,Europe,1968-10-14,57.0,javier675720@gmail.com
676028,Male,Huon Devoe,CHARENTON-LE-PONT,IL,Ãle-de-France,94220,France,Europe,1938-07-03,87.0,huon676028@gmail.com
676036,Female,Victoire Levasseur,LE TAMPON,GY,Guyane,97430,France,Europe,4/10/1951,74.0,victoire676036@gmail.com
676059,Male,Bruce Clavet,VIRY-CHÃTILLON,IL,Ãle-de-France,91170,France,Europe,6/17/1952,73.0,bruce676059@gmail.com
676146,Male,Matthieu Lamarre,MÃCON,BO,Bourgogne,71000,France,Europe,22-04-1939,86.0,
676383,Male,Ãric Bourassa,VILLENEUVE-D'ASCQ,NP,Nord-Pas-de-Calais,59493,France,Europe,23-12-1943,82.0,Ã©ric676383@gmail.com
676423,Male,Tabor LaboissonniÃ¨re,DRANCY,IL,Ãle-de-France,93700,France,Europe,4/27/1983,42.0,tabor676423@gmail.com
676614,Female,ThÃ©rÃ¨se Rocheleau,MONTIGNY-LE-BRETONNEUX,IL,Ãle-de-France,78180,France,Europe,9/18/1951,74.0,thÃ©rÃ¨se676614@gmail.com
676732,Female,Orane Pichette,ISSY-LES-MOULINEAUX,IL,Ãle-de-France,92130,France,Europe,15/04/1983,42.0,orane676732@gmail.com
676783,Male,Xavier Brian,SAINT-ANDRÃ,GY,Guyane,97440,France,Europe,3/15/1967,58.0,xavier676783@gmail.com
677175,Female,Edmee Laforest,LA GARDE,PA,Provence-Alpes-CÃ´te d'Azur,83130,France,Europe,27-05-1951,74.0,edmee677175@gmail.com
677238,Male,Talon Brousseau,LIÃVIN,NP,Nord-Pas-de-Calais,62800,France,Europe,19/01/1988,37.0,talon677238@gmail.com
677564,Male,Maslin Villeneuve,LA GARDE,PA,Provence-Alpes-CÃ´te d'Azur,83130,France,Europe,1948-08-05,77.0,maslin677564@gmail.com
677966,Male,Malagigi Chalut,COURBEVOIE,IL,Ãle-de-France,92400,France,Europe,13-12-1993,,malagigi677966@gmail.com
678055,Male,Pinabel Laderoute,L'HAÂ-LES-ROSES,IL,Ãle-de-France,94240,France,Europe,12/8/1936,89.0,pinabel678055@gmail.com
678075,Male,Christophe Labrie,VILLEPINTE,IL,Ãle-de-France,93420,France,Europe,01-05-1982,43.0,christophe678075@gmail.com
678256,Male,Yvon Fortier,STRASBOURG,AL,Alsace,67100,France,Europe,4/13/1985,,yvon678256@gmail.com
678665,Male,Ferrau de Brisay,VERTOU,PL,Pays de la Loire,44120,France,Europe,9/20/1967,58.0,678665_user@invalid_domain
678808,Female,Fifine Leblanc,Paris,IL,Ãle-de-France,75006,France,Europe,04/05/1952,,fifine678808@gmail.com
678886,Male,Dominique Miron,CLICHY-SOUS-BOIS,IL,Ãle-de-France,93390,France,Europe,17-11-1954,71.0,dominique678886@gmail.com
678925,Male,Pinabel Ayot,VANVES,IL,Ãle-de-France,92170,France,Europe,22/06/1953,72.0,pinabel678925@gmail.com
679134,Male,Medoro Migneault,TOURS,CE,Centre,37200,France,Europe,9/15/1994,31.0,medoro679134@gmail.com
679190,Female,ValÃ©rie Fortin,MILLAU,MP,Midi-PyrÃ©nÃ©es,12100,France,Europe,1949-05-29,76.0,valÃ©rie679190@gmail.com
679405,Male,Wyatt Thibault,FONTENAY-SOUS-BOIS,IL,Ãle-de-France,94120,France,Europe,2/23/1971,54.0,wyatt679405@gmail.com
679714,Female,Eulalie Laberge,SAINT-LAURENT-DU-VAR,PA,Provence-Alpes-CÃ´te d'Azur,6700,France,Europe,30/06/1946,79.0,
679886,Male,Talbot Parmentier,YERRES,IL,Ãle-de-France,91330,France,Europe,12/02/1951,74.0,talbot679886@gmail.com
680201,Female,GeneviÃ¨ve Begin,SAINT-ANDRÃ,GY,Guyane,97440,France,Europe,9/23/1992,33.0,
680259,Male,Loyal Dupuy,SAINTE-MARIE,GY,Guyane,97438,France,Europe,5/30/1989,36.0,loyal680259@gmail.com
680268,Male,Mercer Narcisse,PESSAC,AQ,Aquitaine,33600,France,Europe,10/18/1984,41.0,
680422,Female,FranÃ§oise Brunelle,ALFORTVILLE,IL,Ãle-de-France,94140,France,Europe,1/18/1985,40.0,franÃ§oise680422@gmail.com
680571,Male,Artus Garnier,AMIENS,PI,Picardie,80090,France,Europe,2/27/1988,37.0,
680779,Male,Henri Gregoire,SARREGUEMINES,LO,Lorraine,57200,France,Europe,9/26/1989,36.0,henri680779@gmail.com
680795,Male,Fiacre Beaudoin,DAX,AQ,Aquitaine,40100,France,Europe,14/06/1940,"""85""",fiacre680795@gmail.com
680858,Female,Iva Auclair,SAINT-MARTIN,GD,Guadeloupe,97150,France,Europe,09-08-1987,38.0,iva680858@gmail.com
680904,Male,Soren Majory,SURESNES,IL,Ãle-de-France,92150,France,Europe,1964-04-24,,soren680904@gmail.com
681025,Female,Mavise L'Hiver,CHÃTEAUROUX,CE,Centre,36000,France,Europe,31/12/1957,68.0,mavise681025@gmail.com
681072,Male,Isaac Jodion,CHARENTON-LE-PONT,IL,Ãle-de-France,94220,France,Europe,8/9/1945,,isaac681072@gmail.com
681493,Male,Sidney Savoie,NICE,PA,Provence-Alpes-CÃ´te d'Azur,6000,France,Europe,5/1/1963,62.0,sidney681493@gmail.com
681762,Male,Fortun Garnier,BORDEAUX,AQ,Aquitaine,33000,France,Europe,4/2/1965,60.0,fortun681762@gmail.com
681898,Female,Mireille Charest,PIERREFITTE-SUR-SEINE,IL,Ãle-de-France,93380,France,Europe,4/24/1937,"""88""",mireille681898@gmail.com
682276,Male,Garland Fongemie,Paris,IL,Ãle-de-France,75002,France,Europe,1/1/1993,33.0,garland682276@gmail.com
682544,Male,Vernon Bourgeois,SAINT-OUEN,IL,Ãle-de-France,93400,France,Europe,29/11/1945,80.0,vernon682544@gmail.com
682570,Female,Laetitia Daigneault,CASTRES,MP,Midi-PyrÃ©nÃ©es,81100,France,Europe,1996-11-19,"""29""",laetitia682570@gmail.com
682759,Male,GrÃ©goire Desforges,METZ,LO,Lorraine,57050,France,Europe,8/9/1993,32.0,grÃ©goire682759@gmail.com
682803,Female,Alita Achin,AUXERRE,BO,Bourgogne,89000,France,Europe,2/17/1953,72.0,alita682803@gmail.com
683209,Female,Magnolia LÃ©picier,BEAUVAIS,PI,Picardie,60000,France,Europe,7/9/1993,32.0,magnolia683209@gmail.com
683751,Male,Georges Coupart,WATTRELOS,NP,Nord-Pas-de-Calais,59150,France,Europe,17/11/1965,60.0,georges683751@gmail.com
683827,Female,Olivie Baril,AJACCIO,CO,Corse,20000,France,Europe,31/01/1957,68.0,olivie683827@gmail.com
684027,Female,Jeanette BÃ©riault,CORBEIL-ESSONNES,IL,Ãle-de-France,91100,France,Europe,15-10-1966,59.0,jeanette684027@gmail.com
684131,Female,Jolie Morin,SAINT-LEU,GY,Guyane,97436,France,Europe,28/07/1977,48.0,jolie684131@gmail.com
684747,Female,Joy Lepage,VIERZON,CE,Centre,18100,France,Europe,10/22/1970,,joy684747@gmail.com
684862,Male,Fabien Viens,NANTES,PL,Pays de la Loire,44100,France,Europe,07-07-1943,82.0,fabien684862@gmail.com
685016,Male,Soren Cliche,SAINTES,PC,Poitou-Charentes,17100,France,Europe,11/4/1951,"""74""",soren685016@gmail.com
685356,Male,Russell BoulÃ©,GARGES-LÃS-GONESSE,IL,Ãle-de-France,95140,France,Europe,5/23/1993,32.0,russell685356@gmail.com
685457,Female,Brier Langelier,RILLIEUX-LA-PAPE,RA,RhÃ´ne-Alpes,69140,France,Europe,7/31/1989,36.0,brier685457@gmail.com
685809,Female,Audrey ChrÃ©tien,ORLÃANS,CE,Centre,45100,France,Europe,03-09-1948,77.0,audrey685809@gmail.com
685916,Female,Prunella Pichette,LE KREMLIN-BICÃTRE,IL,Ãle-de-France,94270,France,Europe,3/19/1948,77.0,prunella685916@gmail.com
686082,Male,Loyal Despins,SIX-FOURS-LES-PLAGES,PA,Provence-Alpes-CÃ´te d'Azur,83140,France,Europe,12/21/1964,,loyal686082@gmail.com
686119,Female,Eloise Berthiaume,DIGNE-LES-BAINS,PA,Provence-Alpes-CÃ´te d'Azur,4000,France,Europe,01-06-1999,26.0,eloise686119@gmail.com
686333,Male,Aleron Dufour,ANGERS,PL,Pays de la Loire,49000,France,Europe,04/05/1944,81.0,aleron686333@gmail.com
686451,Male,Toussaint Foucault,LONS-LE-SAUNIER,FC,Franche-ComtÃ©,39000,France,Europe,10/21/1983,"""42""",toussaint686451@gmail.com
686625,Female,Leone Ãmond,SÃTE,LN,Languedoc-Roussillon,34200,France,Europe,1976-02-12,49.0,leone686625@gmail.com
